,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,date_posted,days_listed
18210,7000.0,2013,dodge charger,like new,6,gas,103.0,automatic,sedan,black,2018-12-26,89
18211,2475.0,2008,nissan altima,good,4,gas,130043.055,automatic,coupe,white,2019-01-10,32
18212,2900.0,2007,hyundai sonata,good,4,gas,156700.0,automatic,sedan,blue,2018-06-11,59
18213,8500.0,1995,ford f-150,excellent,8,gas,126000.0,automatic,truck,brown,2018-07-10,39
18214,10000.0,2010,ford f-150,good,8,gas,176000.0,automatic,truck,white,2018-10-06,13
18215,15995.0,2017,ford fusion,excellent,4,gas,106274.11,automatic,sedan,white,2018-10-18,10
18216,8999.0,2008,jeep grand cherokee laredo,excellent,8,gas,106274.11,automatic,SUV,silver,2018-06-23,25
18217,3900.0,2001,ford f150,like new,8,gas,177177.0,automatic,pickup,black,2019-01-21,47
18218,24999.0,2012,chevrolet camaro,excellent,8,gas,6200.0,manual,coupe,black,2018-05-10,54
18219,16999.0,2011,bmw x5,excellent,6,gas,74000.0,automatic,SUV,black,2018-12-30,42
18220,23999.0,2015,bmw x5,excellent,6,gas,106274.11,automatic,SUV,white,2018-05-27,36
18221,3950.0,2005,honda cr-v,good,4,gas,140000.0,automatic,SUV,silver,2018-12-15,9
18222,4498.0,2007,volkswagen jetta,excellent,5,gas,106274.11,automatic,sedan,black,2019-04-07,12
18223,18500.0,2011,chevrolet silverado,excellent,8,diesel,144500.0,automatic,pickup,red,2019-02-18,26
18224,2900.0,2008,nissan versa,good,4,gas,167000.0,automatic,sedan,blue,2019-04-07,18
18225,31900.0,2018,chevrolet silverado 1500 crew,good,8,gas,130043.055,other,pickup,white,2018-11-15,32
18226,5995.0,2010,ford fusion se,excellent,4,gas,115000.0,automatic,sedan,silver,2019-01-06,8
18227,6552.0,2005,ford f-150,excellent,8,gas,161063.0,automatic,truck,red,2018-07-04,17
18228,5995.0,2007,subaru outback,excellent,4,gas,106274.11,automatic,SUV,blue,2018-07-17,47
18229,38000.0,2015,chevrolet silverado 3500hd,good,8,gas,35209.0,automatic,truck,white,2018-12-12,26
18230,23500.0,2018,ram 1500,like new,8,gas,6600.0,automatic,truck,grey,2018-09-15,60
18231,3450.0,2004,chevrolet silverado 1500,good,8,gas,155.0,automatic,pickup,white,2019-04-09,28
18232,1000.0,2004,chevrolet malibu,fair,6,gas,282000.0,automatic,sedan,white,2018-06-23,33
18233,9200.0,2016,chevrolet malibu,excellent,4,gas,84000.0,automatic,sedan,black,2018-05-25,40
18234,30000.0,2008,ram 2500,good,6,diesel,52500.0,automatic,pickup,black,2018-10-06,90
18235,5100.0,2010,honda civic,excellent,4,gas,140000.0,automatic,sedan,grey,2018-05-01,3
18236,9500.0,2011,ford f-150,good,6,gas,178000.0,automatic,truck,red,2019-02-24,19
18237,8950.0,2018,ford focus se,good,4,gas,53363.0,automatic,sedan,grey,2018-07-27,30
18238,6500.0,1996,ford f250,good,8,diesel,322936.0,manual,truck,blue,2018-07-09,9
18239,7500.0,2008,nissan frontier,excellent,6,gas,153000.0,automatic,truck,black,2018-10-13,16
18240,10999.0,2018,hyundai sonata,like new,5,gas,28350.0,automatic,sedan,white,2018-10-03,35
18241,1800.0,2006,ford fusion,good,6,gas,163917.0,automatic,sedan,brown,2018-06-16,52
18242,19995.0,2014,ram 1500,excellent,8,gas,92112.0,automatic,truck,white,2018-12-22,65
18243,17000.0,2011,ford f-150,excellent,8,gas,106274.11,automatic,pickup,white,2019-04-06,70
18244,6950.0,2009,honda accord,excellent,4,gas,106274.11,automatic,sedan,grey,2019-01-29,32
18245,17250.0,2016,honda cr-v,excellent,4,gas,54000.0,automatic,SUV,blue,2019-03-14,21
18246,7450.0,2011,honda accord,excellent,4,gas,106274.11,automatic,sedan,grey,2019-01-06,47
18247,13450.0,2015,honda cr-v,excellent,4,gas,106274.11,automatic,sedan,blue,2018-06-21,23
18248,6950.0,2009,honda civic,excellent,4,gas,106274.11,automatic,sedan,blue,2018-10-26,59
18249,7750.0,2010,honda accord,excellent,4,gas,106274.11,automatic,sedan,blue,2018-09-14,3
18250,9450.0,2012,honda accord,excellent,4,gas,112000.0,automatic,sedan,white,2019-01-29,77
18251,7250.0,2010,honda civic lx,excellent,4,gas,116000.0,automatic,sedan,blue,2018-09-13,92
18252,9950.0,2013,honda civic,excellent,4,gas,79000.0,automatic,sedan,white,2018-11-02,11
18253,6750.0,2007,honda civic,excellent,4,gas,85000.0,automatic,sedan,blue,2019-03-28,71
18254,10250.0,2014,honda civic,excellent,4,gas,110000.0,automatic,sedan,grey,2019-03-04,23
18255,6450.0,2007,honda civic,excellent,4,gas,101000.0,automatic,sedan,silver,2019-02-25,30
18256,13950.0,2014,honda civic,excellent,4,gas,45000.0,automatic,sedan,blue,2019-02-09,112
18257,8450.0,2009,honda cr-v,excellent,4,gas,80000.0,automatic,SUV,grey,2018-11-27,41
18258,16450.0,2017,honda accord,excellent,4,gas,49000.0,automatic,sedan,red,2018-05-03,61
18259,18000.0,2013,ram 1500,excellent,8,gas,145000.0,automatic,truck,brown,2018-05-09,3
18260,10500.0,2014,chevrolet silverado,good,6,gas,114164.0,automatic,pickup,white,2018-11-17,92
18261,15495.0,2014,subaru forester,excellent,4,gas,82399.0,automatic,SUV,blue,2018-12-09,56
18262,8995.0,2011,toyota prius,new,4,hybrid,37694.02,automatic,sedan,silver,2018-10-27,31
18263,4500.0,2006,jeep liberty,good,6,gas,124127.0,automatic,SUV,silver,2018-11-29,30
18264,2600.0,2008,honda civic,good,4,gas,191000.0,automatic,coupe,black,2018-09-05,26
18265,169.0,2016,ford fusion se,good,4,other,130043.055,automatic,sedan,silver,2018-12-23,27
18266,3500.0,2006,chevrolet malibu,excellent,6,gas,82000.0,automatic,sedan,silver,2019-03-20,19
18267,7000.0,2011,subaru forester,good,4,gas,123075.0,automatic,SUV,blue,2018-11-11,108
18268,3450.0,2003,jeep liberty,good,6,gas,152500.0,automatic,SUV,silver,2018-12-23,25
18269,2995.0,2006,chevrolet impala,good,6,gas,113820.0,automatic,sedan,red,2019-01-13,30
18270,14995.0,2011,ford f150,excellent,8,gas,83100.0,automatic,pickup,blue,2018-07-19,27
18271,10000.0,2003,ford f-250,good,8,diesel,238800.0,automatic,pickup,white,2018-11-28,34
18272,19500.0,2015,chevrolet suburban,excellent,8,gas,189000.0,automatic,SUV,black,2018-10-20,44
18273,3950.0,2004,chevrolet silverado,good,8,gas,140742.0,automatic,pickup,red,2019-01-23,80
18274,31350.0,2015,jeep wrangler,excellent,6,gas,34053.0,automatic,SUV,black,2019-04-03,58
18275,17988.0,2009,jeep wrangler,like new,6,gas,78822.49,automatic,SUV,yellow,2018-08-12,36
18276,45900.0,2017,ford f250,like new,8,gas,25000.0,automatic,truck,white,2018-07-20,102
18277,9900.0,2004,toyota 4runner,good,6,gas,112900.0,automatic,SUV,black,2018-07-12,61
18278,2500.0,2009,chevrolet colorado,good,4,gas,130043.055,manual,truck,white,2018-09-22,65
18279,1850.0,2000,honda accord,good,4,gas,333000.0,automatic,coupe,brown,2019-03-26,83
18280,14777.0,2014,ford f-150,excellent,6,gas,103954.0,automatic,truck,black,2018-10-11,37
18281,13999.0,2017,nissan altima,excellent,4,gas,84802.0,automatic,sedan,silver,2018-10-01,38
18282,4300.0,2009,toyota camry,good,6,gas,165378.0,automatic,coupe,black,2018-05-17,24
18283,8995.0,2004,chevrolet silverado 1500,excellent,8,gas,90694.0,automatic,pickup,blue,2019-03-14,86
18284,10950.0,2014,ford fusion,excellent,4,gas,56296.0,automatic,sedan,black,2018-12-08,18
18285,4950.0,2012,ford focus,good,4,gas,100000.0,automatic,hatchback,grey,2018-10-12,6
18286,1500.0,2000,subaru impreza,good,4,gas,150000.0,automatic,wagon,white,2018-12-05,80
18287,5995.0,2010,chevrolet traverse,good,6,gas,124047.0,automatic,SUV,white,2018-08-17,11
18288,4995.0,2011,chrysler 200,good,4,gas,96488.0,automatic,sedan,silver,2018-11-29,31
18289,4995.0,2009,chevrolet malibu,good,4,gas,130043.055,automatic,sedan,silver,2018-11-26,63
18290,5800.0,2010,ford fusion se,excellent,4,gas,112427.0,automatic,sedan,black,2018-09-08,28
18291,9000.0,2001,gmc sierra 1500,excellent,8,gas,117000.0,automatic,truck,yellow,2018-05-13,33
18292,1300.0,2002,toyota corolla,fair,4,gas,169600.0,automatic,sedan,silver,2018-07-12,41
18293,4490.0,2008,ford f-150,excellent,8,gas,116445.0,automatic,truck,blue,2018-12-26,63
18294,9000.0,2009,ford f150,good,8,gas,245220.0,automatic,pickup,white,2019-02-08,11
18295,7400.0,2003,ford econoline,excellent,6,gas,128787.0,automatic,van,white,2019-01-08,25
18296,3000.0,2001,chevrolet silverado,good,8,gas,153387.0,automatic,pickup,blue,2018-11-24,44
18297,26999.0,2012,ford f350,excellent,8,diesel,153322.0,automatic,pickup,white,2018-06-22,30
18298,35999.0,2016,chevrolet silverado 2500hd,excellent,8,diesel,144537.0,automatic,pickup,white,2018-08-16,16
18299,3769.0,2010,ford focus se,excellent,4,gas,106274.11,automatic,sedan,silver,2018-11-15,2
18300,2500.0,2003,ford expedition,fair,8,gas,347128.0,automatic,SUV,white,2019-01-16,35
18301,12377.0,2011,toyota sienna,excellent,6,gas,124394.0,automatic,mini-van,blue,2018-10-04,105
18302,20200.0,2018,nissan frontier crew cab sv,good,6,gas,49596.0,other,pickup,black,2018-10-10,36
18303,2500.0,2005,honda cr-v,excellent,4,gas,106274.11,automatic,SUV,black,2018-10-08,57
18304,7295.0,2009,chevrolet traverse,good,6,gas,102000.0,automatic,SUV,silver,2019-02-18,26
18305,25000.0,2014,toyota tundra,excellent,8,gas,127000.0,automatic,truck,black,2018-05-19,57
18306,15995.0,2015,subaru forester,excellent,4,gas,78655.0,automatic,SUV,brown,2018-05-17,36
18307,31995.0,2015,ram 1500,good,8,gas,22472.0,automatic,truck,black,2018-12-07,57
18308,19995.0,2016,chevrolet colorado,good,6,gas,130043.055,automatic,truck,white,2018-05-23,43
18309,3500.0,2006,chevrolet silverado,fair,8,gas,202000.0,automatic,pickup,grey,2018-09-18,33
18310,3350.0,2002,toyota camry,excellent,6,gas,160000.0,manual,sedan,grey,2019-04-08,31
18311,8700.0,2017,ford fusion se,new,4,gas,70000.0,automatic,sedan,silver,2018-10-12,45
18312,25777.0,2016,gmc sierra 1500,excellent,8,gas,31918.0,automatic,truck,white,2019-01-24,25
18313,25977.0,2016,toyota tacoma,excellent,6,gas,106274.11,automatic,truck,white,2019-02-19,24
18314,3499.0,2006,toyota prius,excellent,4,hybrid,183701.0,automatic,hatchback,silver,2018-12-11,80
18315,3000.0,2005,ford f150,good,8,gas,239670.0,automatic,truck,brown,2019-01-29,5
18316,6995.0,2009,honda cr-v,excellent,4,gas,146200.0,automatic,SUV,blue,2018-12-28,50
18317,4500.0,2012,kia soul,excellent,4,gas,103800.0,automatic,hatchback,black,2019-02-01,33
18318,9977.0,2013,nissan altima,excellent,4,gas,55672.0,automatic,sedan,red,2018-05-17,6
18319,4499.0,2007,honda accord,excellent,6,gas,121887.0,automatic,sedan,grey,2018-11-03,13
18320,5699.0,2007,acura tl,excellent,6,gas,105298.0,automatic,sedan,grey,2018-09-26,35
18321,4499.0,2008,honda civic,excellent,4,gas,131346.0,automatic,sedan,black,2018-06-21,6
18322,3995.0,2004,honda accord,excellent,4,gas,125176.0,automatic,sedan,grey,2018-09-15,7
18323,7899.0,2015,toyota corolla,excellent,4,gas,108827.0,automatic,sedan,white,2018-09-19,36
18324,7995.0,2013,volkswagen passat,excellent,5,gas,81000.0,automatic,sedan,grey,2019-03-09,41
18325,38700.0,2016,jeep wrangler unlimited,like new,6,gas,52000.0,automatic,SUV,blue,2018-09-02,29
18326,2000.0,2004,chevrolet silverado 1500,fair,6,gas,153315.0,manual,pickup,green,2018-09-04,78
18327,14999.0,2010,toyota tundra,excellent,8,gas,106274.11,automatic,pickup,white,2019-01-20,35
18328,3695.0,2010,nissan versa,excellent,4,gas,74000.0,manual,sedan,red,2019-03-30,31
18329,2999.0,2003,toyota camry le,excellent,4,gas,152811.0,automatic,sedan,blue,2018-09-27,11
18330,4200.0,2006,toyota sienna,good,6,gas,167465.0,automatic,van,blue,2019-03-24,81
18331,6500.0,2003,gmc sierra,excellent,8,gas,146523.0,automatic,truck,white,2018-11-30,78
18332,17999.0,2016,ram 3500,excellent,8,diesel,327000.0,automatic,truck,white,2018-05-14,35
18333,500.0,2014,ford focus se,like new,4,diesel,68499.0,automatic,sedan,silver,2019-02-20,83
18334,34995.0,2013,chevrolet corvette,like new,8,gas,4100.0,manual,coupe,orange,2018-05-18,34
18335,23800.0,2018,nissan frontier crew cab sv,good,6,gas,10899.0,other,pickup,white,2018-05-02,18
18336,23000.0,2014,ford f150 supercrew cab xlt,good,6,gas,77994.0,other,pickup,white,2018-05-04,65
18337,5000.0,2006,chevrolet silverado 1500,good,8,gas,191000.0,automatic,pickup,grey,2018-06-16,6
18338,4995.0,2005,honda odyssey,excellent,6,gas,178853.0,automatic,mini-van,silver,2018-09-28,42
18339,9995.0,2009,honda pilot,excellent,6,gas,125753.0,automatic,SUV,black,2018-11-30,38
18340,2995.0,2005,toyota corolla,excellent,4,gas,199000.0,automatic,sedan,silver,2018-08-17,71
18341,2995.0,2002,chevrolet suburban,excellent,8,gas,247548.0,automatic,SUV,white,2018-06-25,54
18342,8495.0,2009,honda pilot,excellent,6,gas,121107.0,automatic,SUV,silver,2019-02-22,57
18343,7995.0,2011,toyota rav4,excellent,4,gas,118598.0,automatic,SUV,white,2018-06-11,36
18344,6995.0,2007,toyota rav4,excellent,4,gas,150000.0,automatic,SUV,black,2019-01-13,20
18345,7900.0,2013,honda accord,excellent,4,gas,151087.0,automatic,sedan,grey,2018-11-06,27
18346,3600.0,2008,ford escape,good,6,gas,145000.0,automatic,SUV,white,2018-07-25,64
18347,5500.0,2005,subaru forester,excellent,4,gas,56000.0,automatic,wagon,custom,2018-05-07,40
18348,1250.0,2000,toyota sienna,good,6,gas,205565.0,automatic,mini-van,brown,2018-12-11,23
18349,4400.0,2001,toyota highlander,good,6,gas,233405.0,automatic,SUV,white,2018-09-02,62
18350,6450.0,2007,toyota rav4,excellent,4,gas,98261.0,automatic,SUV,red,2018-08-21,32
18351,29999.0,2014,ram 2500,excellent,6,diesel,151789.0,automatic,pickup,white,2018-12-06,24
18352,6350.0,2010,honda accord,good,4,gas,64641.0,automatic,sedan,grey,2019-02-21,71
18353,500.0,2014,ford focus se,like new,4,diesel,68499.0,automatic,sedan,white,2018-12-19,11
18354,5000.0,2000,chevrolet tahoe,good,8,gas,300000.0,automatic,SUV,black,2018-05-23,7
18355,6500.0,2008,acura tl,excellent,6,gas,164000.0,automatic,sedan,silver,2019-03-05,13
18356,34000.0,2015,chevrolet silverado 3500hd,like new,8,diesel,197000.0,automatic,pickup,white,2018-10-22,10
18357,7000.0,2015,chevrolet cruze,like new,4,gas,122000.0,automatic,sedan,silver,2019-04-07,22
18358,21900.0,2008,chevrolet silverado 3500hd,excellent,8,diesel,203000.0,automatic,truck,white,2018-07-13,63
18359,5700.0,2006,nissan altima,excellent,4,gas,106274.11,automatic,sedan,red,2018-12-20,9
18360,15900.0,2011,gmc sierra 1500,excellent,8,gas,157000.0,automatic,truck,grey,2018-12-17,37
18361,4500.0,2010,ford fusion,good,6,gas,111000.0,automatic,sedan,black,2018-06-01,9
18362,3950.0,2004,chevrolet silverado,good,8,gas,140742.0,automatic,pickup,red,2018-12-28,23
18363,4250.0,2004,ford explorer,excellent,8,gas,168273.0,automatic,SUV,black,2018-08-23,2
18364,11000.0,2013,nissan altima,excellent,4,gas,106274.11,automatic,coupe,black,2018-11-06,10
18365,3900.0,2001,ford econoline,good,8,gas,133000.0,automatic,other,white,2018-11-02,21
18366,10700.0,2015,honda civic lx,salvage,4,gas,38000.0,automatic,coupe,red,2018-05-23,12
18367,3950.0,2005,ford f250 super duty,good,8,gas,180000.0,automatic,truck,white,2018-06-06,61
18368,4995.0,2008,dodge grand caravan,good,6,gas,115300.0,automatic,van,custom,2018-09-07,26
18369,8995.0,2005,toyota sienna,good,6,gas,129410.0,automatic,van,blue,2018-10-31,22
18370,7995.0,2011,honda odyssey,good,6,gas,125694.0,automatic,van,silver,2018-08-02,70
18371,5995.0,2010,toyota camry,good,4,gas,116165.0,automatic,sedan,grey,2019-02-01,13
18372,6995.0,2011,ford explorer,good,6,gas,177840.0,automatic,SUV,black,2019-04-06,27
18373,11995.0,2009,chevrolet tahoe,good,8,gas,151373.0,automatic,SUV,red,2019-04-06,56
18374,5995.0,2012,dodge charger,good,6,gas,135950.0,automatic,sedan,white,2018-12-26,19
18375,19500.0,2011,toyota tacoma,good,6,gas,124000.0,automatic,pickup,black,2018-06-27,6
18376,4200.0,2003,nissan murano,excellent,6,gas,139000.0,automatic,SUV,white,2018-08-16,40
18377,10500.0,2001,ram 2500,good,6,diesel,228000.0,manual,truck,brown,2018-10-10,20
18378,8000.0,1997,ford f250,fair,8,diesel,197180.0,automatic,pickup,red,2018-08-21,13
18379,39500.0,2015,ram 2500,like new,8,gas,29590.0,automatic,truck,white,2018-12-30,27
18380,10500.0,2016,ford fusion se,good,4,gas,58735.0,automatic,sedan,white,2018-05-11,26
18381,1500.0,1989,ford f-250,fair,8,diesel,126000.0,automatic,truck,brown,2018-09-30,64
18382,11500.0,2010,ford f-250 super duty,good,8,diesel,187015.0,automatic,pickup,red,2018-06-20,51
18383,6600.0,1986,ford f-150,good,6,gas,130043.055,manual,pickup,black,2019-03-13,72
18384,9995.0,2012,jeep liberty,excellent,6,gas,101029.0,automatic,SUV,silver,2019-02-18,89
18385,15495.0,2014,subaru outback,excellent,4,gas,88078.0,automatic,wagon,white,2018-12-21,75
18386,13995.0,2016,jeep cherokee,excellent,6,other,106274.11,automatic,other,grey,2019-01-25,54
18387,17988.0,2009,jeep wrangler,like new,6,gas,49900.0,automatic,SUV,yellow,2018-07-25,16
18388,2000.0,1994,ford f-150,good,8,gas,130043.055,automatic,pickup,black,2018-11-01,7
18389,8400.0,2014,ford escape,good,4,gas,112375.0,automatic,SUV,grey,2019-03-24,9
18390,7000.0,2012,ford escape,excellent,6,gas,106274.11,automatic,SUV,white,2018-11-12,26
18391,12199.0,2014,honda odyssey,like new,6,gas,123362.0,automatic,van,grey,2018-10-26,6
18392,2000.0,2006,chevrolet silverado 1500,fair,8,gas,86000.0,automatic,truck,grey,2018-07-31,134
18393,24100.0,2013,chevrolet silverado 1500 crew,good,8,gas,55315.0,other,pickup,white,2018-07-21,23
18394,36000.0,2009,gmc sierra,excellent,8,diesel,65000.0,automatic,truck,white,2018-11-29,20
18395,34900.0,2013,mercedes-benz benze sprinter 2500,excellent,6,diesel,106274.11,automatic,van,black,2018-10-20,87
18396,9500.0,1968,ford f-250,good,8,gas,64824.0,automatic,pickup,white,2019-01-06,28
18397,7495.0,2007,chevrolet tahoe,excellent,8,gas,172365.0,automatic,SUV,red,2018-05-04,20
18398,51995.0,2019,ram 2500,excellent,6,diesel,106274.11,automatic,pickup,white,2019-02-18,6
18399,4995.0,2009,chevrolet malibu,good,4,gas,95669.0,automatic,sedan,custom,2018-09-10,52
18400,18950.0,2013,toyota tacoma,excellent,6,gas,106274.11,automatic,pickup,grey,2019-01-05,37
18401,4500.0,2008,dodge grand caravan,good,6,gas,98177.0,automatic,mini-van,black,2018-10-07,57
18402,19990.0,2018,subaru forester,excellent,4,gas,11000.0,automatic,SUV,white,2018-11-07,35
18403,26000.0,2016,toyota tacoma,excellent,6,gas,29000.0,automatic,pickup,orange,2019-01-03,43
18404,6500.0,2007,bmw x5,excellent,6,gas,149000.0,manual,SUV,black,2019-03-29,59
18405,20000.0,2018,subaru forester,excellent,4,gas,31000.0,automatic,SUV,white,2019-04-18,11
18406,8789.0,2012,ford fusion se,excellent,4,gas,89662.0,automatic,sedan,custom,2018-05-13,34
18407,20000.0,2018,honda civic lx,like new,4,gas,78822.49,automatic,sedan,silver,2018-06-14,15
18408,4995.0,2011,chrysler 200,good,4,gas,96488.0,automatic,sedan,silver,2018-05-02,24
18409,19999.0,2012,ram 2500,excellent,6,diesel,154227.0,automatic,truck,white,2019-02-22,23
18410,12500.0,2015,ford f-150,excellent,6,gas,179658.0,automatic,pickup,white,2018-05-25,47
18411,4495.0,2007,chevrolet silverado 1500,good,8,gas,250737.0,automatic,truck,white,2018-06-23,44
18412,14000.0,2015,subaru forester,excellent,4,gas,67000.0,automatic,SUV,silver,2019-04-04,26
18413,6750.0,2011,toyota prius,excellent,4,gas,106274.11,automatic,hatchback,grey,2018-06-25,33
18414,14500.0,2009,ford f350,excellent,8,diesel,106274.11,automatic,truck,white,2018-05-21,37
18415,14500.0,2009,ford f350,excellent,8,diesel,226996.0,automatic,truck,white,2019-02-10,39
18416,12500.0,2010,ford f-150,excellent,8,gas,138855.0,automatic,pickup,white,2019-01-15,130
18417,6995.0,2005,gmc yukon,excellent,8,gas,158000.0,automatic,SUV,grey,2018-10-06,8
18418,8500.0,2001,gmc sierra 1500,excellent,8,gas,106274.11,automatic,truck,orange,2018-10-09,9
18419,24500.0,2018,ford edge,excellent,4,gas,44575.0,automatic,SUV,red,2018-11-06,11
18420,9975.0,2013,ford taurus,salvage,6,gas,86000.0,automatic,sedan,white,2019-03-12,51
18421,11500.0,2008,cadillac escalade,excellent,8,gas,131000.0,automatic,SUV,black,2018-08-11,8
18422,23995.0,2017,chevrolet traverse,excellent,6,gas,25280.0,automatic,SUV,black,2018-12-09,16
18423,1000.0,2005,ford focus,excellent,4,gas,106274.11,automatic,hatchback,yellow,2018-06-15,38
18424,7995.0,2012,nissan altima,good,4,gas,56148.0,automatic,coupe,black,2018-06-02,38
18425,13900.0,2006,chevrolet silverado 1500,excellent,8,gas,152000.0,automatic,truck,white,2018-08-09,6
18426,24985.0,2018,toyota sienna,excellent,6,gas,40234.0,automatic,mini-van,black,2018-08-17,26
